"docauthorid","docauthorname","docid","sourcetitle","docyear","docmonth","docday","authorgender","agewriting","birthyear","deathyear","religionNew","relMin","nationalOrigin","britishEmpire_EU","translated","authorLocation","socialClass","A","I","CCP","Unknown","wageLabour","publicLetter"
"per0029182","Anonymous Male Scottish Immigrant from Aberdeen, fl. 1832-1834","S9865-D017","Counsel for Emigrants",1833,1,21,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Manufacturer; Farmer; Tradesman",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"per0029182","Anonymous Male Scottish Immigrant from Aberdeen, fl. 1832-1834","S9865-D018","Counsel for Emigrants",1833,5,5,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Manufacturer; Farmer; Tradesman",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"per0029182","Anonymous Male Scottish Immigrant from Aberdeen, fl. 1832-1834","S9865-D019","Counsel for Emigrants",1834,1,20,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Manufacturer; Farmer; Tradesman",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"per0029183","Anonymous Government Agent in Upper Canada, fl. 1833","S9865-D020","Counsel for Emigrants",1833,7,12,"M",NA,NA,NA,NA,NA,"European",NA,FALSE,"Canada","Government employee",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0029184","Anonymous Male Scottish Farmer Immigrant, fl. 1833","S9865-D021","Counsel for Emigrants",1833,8,10,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"USA","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0029184","Anonymous Male Scottish Farmer Immigrant, fl. 1833","S9865-D022","Counsel for Emigrants",1833,10,4,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0029184","Anonymous Male Scottish Farmer Immigrant, fl. 1833","S9865-D023","Counsel for Emigrants",1833,12,4,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"USA","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0029184","Anonymous Male Scottish Farmer Immigrant, fl. 1833","S9865-D024","Counsel for Emigrants",1833,9,21,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0029187","Anonymous Scottish Clergyman in Canada, fl. 1832","S9865-D025","Counsel for Emigrants",1832,5,30,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Clergy",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0029189","Anonymous Male Scottish Immigrant, fl. 1833","S9865-D026","Counsel for Emigrants",1833,9,NA,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0029189","Anonymous Male Scottish Immigrant, fl. 1833","S9865-D027","Counsel for Emigrants",1833,NA,NA,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0029190","Anonymous Female Scottish Immigrant, fl. 1833","S9865-D028","Counsel for Emigrants",1833,9,NA,"F",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada",NA,NA,NA,NA,NA,NA,NA
"per0029192","Anonymous Scottish Cabinet Maker, fl. 1833","S9865-D029","Counsel for Emigrants",1833,12,20,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Tradesman",FALSE,FALSE,TRUE,FALSE,TRUE,NA
"per0029193","Anonymous Settler in Montreal, fl. 1834","S9865-D030","Counsel for Emigrants",1834,1,10,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada",NA,NA,NA,NA,NA,NA,NA
"per0029194","Anonymous Settler in Canada, fl. 1832","S9865-D031","Counsel for Emigrants",1832,7,3,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0029195","Anonymous Scottish Gardener in Canada, fl. 1834","S9865-D032","Counsel for Emigrants",1834,10,25,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Urban planner",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0029196","Anonymous Scottish Gentleman in Canada, fl. 1834","S9865-D033","Counsel for Emigrants",1834,10,18,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0029196","Anonymous Scottish Gentleman in Canada, fl. 1834","S9865-D034","Counsel for Emigrants",1834,12,1,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0029196","Anonymous Scottish Gentleman in Canada, fl. 1834","S9865-D035","Counsel for Emigrants",1834,12,31,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0029196","Anonymous Scottish Gentleman in Canada, fl. 1834","S9865-D036","Counsel for Emigrants",1835,1,5,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0029196","Anonymous Scottish Gentleman in Canada, fl. 1834","S9865-D037","Counsel for Emigrants",1835,1,23,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0029199","Anonymous Scottish Farmer from St. Fergus Parish, fl. 1834","S9865-D038","Counsel for Emigrants",1834,9,13,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0029200","Anonymous Scottish Immigrant from Turriff, fl. 1834","S9865-D039","Counsel for Emigrants",1834,10,1,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Manufacturer; Tradesman",FALSE,TRUE,TRUE,FALSE,TRUE,NA
"per0029178","Anonymous Male Scottish Immigrant in Michigan, fl. 1832-1834","S9865-D040","Counsel for Emigrants",1834,12,18,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"USA","Surveyor",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0029201","McKenzie, D., fl. 1834","S9865-D045","Counsel for Emigrants",1834,8,2,"M",NA,NA,NA,"Presbyterian",FALSE,"Scottish",TRUE,FALSE,"USA","Clergy; Missionary",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0029283","McKenzie, J., fl. 1834","S9865-D046","Counsel for Emigrants",1834,11,4,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada",NA,NA,NA,NA,NA,NA,NA
"per0029292","Anonymous Scottish Farmer from Aberdeenshire, fl. 1834","S9865-D047","Counsel for Emigrants",1834,12,5,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0036380","Anonymous Young Scottish Male Immigrant at Whitby, Canada, fl. 1833","S9865-D054","Counsel for Emigrants",1833,7,18,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0036382","Anonymous Young Scotsman on the Trent River, Canada, fl. 1833","S9865-D055","Counsel for Emigrants",1833,NA,NA,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0036382","Anonymous Young Scotsman on the Trent River, Canada, fl. 1833","S9865-D056","Counsel for Emigrants",1833,6,5,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0036383","Anonymous Young Scottish Immigrant in Montreal, fl. 1833","S9865-D057","Counsel for Emigrants",1833,5,15,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada",NA,NA,NA,NA,NA,NA,NA
"per0036380","Anonymous Young Scottish Male Immigrant at Whitby, Canada, fl. 1833","S9865-D058","Counsel for Emigrants",1833,6,2,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada","Farmer",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"per0036385","Anonymous Young Scottish Immigrant near Kingston, ON, fl. 1833","S9865-D059","Counsel for Emigrants",1833,3,5,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada",NA,NA,NA,NA,NA,NA,NA
"per0036387","Anonymous Young Scottish Immigrant in the New Castle District, Canada, fl. 1833","S9865-D060","Counsel for Emigrants",1833,7,2,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada",NA,NA,NA,NA,NA,NA,NA
"per0029301","Anonymous Scottish Immigrant in St. Louis, fl. 1834","S9865-D061","Counsel for Emigrants",1834,11,17,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0012569","Aylmer, Matthew, Lord, 1775-1850","S9865-D072","Counsel for Emigrants",1831,10,12,"M",56,1775,1850,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Military personnel; Royal governor",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"per0029183","Anonymous Government Agent in Upper Canada, fl. 1833","S9865-D073","Counsel for Emigrants",1833,7,16,"M",NA,NA,NA,NA,NA,"European",NA,FALSE,"Canada","Government employee",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0036576","Anonymous Scottish Immigrant in Nichol, Upper Canada, fl. 1838","S9865-D078","Counsel for Emigrants",1838,2,13,"M",NA,NA,NA,NA,NA,"Scottish",TRUE,FALSE,"Canada",NA,NA,NA,NA,NA,NA,NA
"per0038828","Graham, Thomas, fl. 1827","S9873-D013","Hints on Emigration to Upper Canada; Especially Addressed to the Middle and Lower Classes in Great Britain and Ireland",1827,6,10,"M",NA,NA,NA,NA,NA,"Irish",TRUE,FALSE,"Canada","Tradesman",FALSE,FALSE,TRUE,FALSE,TRUE,NA
"per0038828","Graham, Thomas, fl. 1827","S9873-D014","Hints on Emigration to Upper Canada; Especially Addressed to the Middle and Lower Classes in Great Britain and Ireland",1828,6,10,"M",NA,NA,NA,NA,NA,"Irish",TRUE,FALSE,"Canada","Tradesman",FALSE,FALSE,TRUE,FALSE,TRUE,NA
"per0038844","Deal, John, fl. 1830","S9873-D015","Hints on Emigration to Upper Canada; Especially Addressed to the Middle and Lower Classes in Great Britain and Ireland",1830,4,2,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"Canada",NA,NA,NA,NA,NA,NA,NA
"per0038859","Snelgrove, William, 1804(?)-1877(?)","S9873-D017","Hints on Emigration to Upper Canada; Especially Addressed to the Middle and Lower Classes in Great Britain and Ireland",1830,9,3,"M",26,1804,1877,NA,NA,"English",TRUE,FALSE,"Canada",NA,NA,NA,NA,NA,NA,NA
"per0038862","Hunt, J., fl. 1830","S9873-D018","Hints on Emigration to Upper Canada; Especially Addressed to the Middle and Lower Classes in Great Britain and Ireland",1830,11,14,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"Canada",NA,NA,NA,NA,NA,NA,NA
"per0038979","Prongley, Esau, fl. 1830","S9873-D019","Hints on Emigration to Upper Canada; Especially Addressed to the Middle and Lower Classes in Great Britain and Ireland",1830,12,10,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"Canada",NA,NA,NA,NA,NA,NA,NA
"per0038980","Carpenter, George, fl. 1831","S9873-D020","Hints on Emigration to Upper Canada; Especially Addressed to the Middle and Lower Classes in Great Britain and Ireland",1831,1,29,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"Canada",NA,NA,NA,NA,NA,NA,NA
"per0038989","Singer, William, fl. 1831","S9873-D021","Hints on Emigration to Upper Canada; Especially Addressed to the Middle and Lower Classes in Great Britain and Ireland",1831,3,15,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"Canada","Laborer; Tradesman",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0022728","Sampson, William, 1764-1836","S9908-D030","Memoirs of William Sampson",1807,NA,NA,"M",43,1764,1836,NA,FALSE,"Irish",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,TRUE
"per0022728","Sampson, William, 1764-1836","S9908-D031","Memoirs of William Sampson",1807,NA,NA,"M",43,1764,1836,NA,FALSE,"Irish",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,TRUE
"per0022728","Sampson, William, 1764-1836","S9908-D032","Memoirs of William Sampson",1807,NA,NA,"M",43,1764,1836,NA,FALSE,"Irish",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,TRUE
"per0022728","Sampson, William, 1764-1836","S9908-D033","Memoirs of William Sampson",1807,NA,NA,"M",43,1764,1836,NA,FALSE,"Irish",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,TRUE
"per0022728","Sampson, William, 1764-1836","S9908-D034","Memoirs of William Sampson",1807,NA,NA,"M",43,1764,1836,NA,FALSE,"Irish",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,TRUE
"per0022728","Sampson, William, 1764-1836","S9908-D035","Memoirs of William Sampson",1807,NA,NA,"M",43,1764,1836,NA,FALSE,"Irish",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,TRUE
"per0022728","Sampson, William, 1764-1836","S9908-D036","Memoirs of William Sampson",1807,NA,NA,"M",43,1764,1836,NA,FALSE,"Irish",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,TRUE
"per0022728","Sampson, William, 1764-1836","S9908-D037","Memoirs of William Sampson",1807,NA,NA,"M",43,1764,1836,NA,FALSE,"Irish",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,TRUE
"per0022728","Sampson, William, 1764-1836","S9908-D038","Memoirs of William Sampson",1807,NA,NA,"M",43,1764,1836,NA,FALSE,"Irish",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,TRUE
"per0022728","Sampson, William, 1764-1836","S9908-D039","Memoirs of William Sampson",NA,NA,NA,"M",NA,1764,1836,NA,FALSE,"Irish",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,TRUE
"per0034430","Mooney, Thomas, fl. 1850","S9912-D002","Nine Years In America",1850,1,1,"M",NA,NA,NA,NA,TRUE,"Irish",TRUE,FALSE,"USA","Writer",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"per0034430","Mooney, Thomas, fl. 1850","S9912-D003","Nine Years In America",1850,1,NA,"M",NA,NA,NA,NA,TRUE,"Irish",TRUE,FALSE,"USA","Writer",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"per0034430","Mooney, Thomas, fl. 1850","S9912-D004","Nine Years In America",1850,3,NA,"M",NA,NA,NA,NA,TRUE,"Irish",TRUE,FALSE,"USA","Writer",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"per0035059","Kendall, Charlotte Paxton, 1807-1854","S9913-D003","A Landsman's Voyage to California",1849,1,19,"F",42,1807,1854,"Christian",NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0035059","Kendall, Charlotte Paxton, 1807-1854","S9913-D004","A Landsman's Voyage to California",1849,2,18,"F",42,1807,1854,"Christian",NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0022766","Kendall, Joseph, 1803-1864","S9913-D006","A Landsman's Voyage to California",1849,1,10,"M",46,1803,1864,"Christian",NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0022766","Kendall, Joseph, 1803-1864","S9913-D015","A Landsman's Voyage to California",1849,10,15,"M",46,1803,1864,"Christian",NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0022766","Kendall, Joseph, 1803-1864","S9913-D016","A Landsman's Voyage to California",1850,8,25,"M",47,1803,1864,"Christian",NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0022894","Hutchings, James Mason, 1820-1902","S9957-D012","Seeking the Elephant: James Mason Hutching's Journal of His overland Trek to California, Including His Voyage to America, in 1848 and Letters From the Mother Lode",1849,12,19,"M",29,1820,1902,"Episcopalian",FALSE,"English",TRUE,FALSE,"USA","Tradesman; Miner; Writer; Businessman",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"per0022894","Hutchings, James Mason, 1820-1902","S9957-D013","Seeking the Elephant: James Mason Hutching's Journal of His overland Trek to California, Including His Voyage to America, in 1848 and Letters From the Mother Lode",1850,2,15,"M",30,1820,1902,"Episcopalian",FALSE,"English",TRUE,FALSE,"USA","Tradesman; Miner; Writer; Businessman",FALSE,TRUE,TRUE,FALSE,FALSE,NA
"per0022894","Hutchings, James Mason, 1820-1902","S9957-D014","Seeking the Elephant: James Mason Hutching's Journal of His overland Trek to California, Including His Voyage to America, in 1848 and Letters From the Mother Lode",1850,3,22,"M",30,1820,1902,"Episcopalian",FALSE,"English",TRUE,FALSE,"USA","Tradesman; Miner; Writer; Businessman",FALSE,TRUE,TRUE,FALSE,FALSE,NA
"per0022894","Hutchings, James Mason, 1820-1902","S9957-D015","Seeking the Elephant: James Mason Hutching's Journal of His overland Trek to California, Including His Voyage to America, in 1848 and Letters From the Mother Lode",1851,4,4,"M",31,1820,1902,"Episcopalian",FALSE,"English",TRUE,FALSE,"USA","Tradesman; Miner; Writer; Businessman",FALSE,TRUE,TRUE,FALSE,FALSE,NA
"per0036192","Thorpe, John, fl. 1828","S9974-D008","America's Immigrants: Adventures in Eyewitness History",1828,NA,NA,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA",NA,NA,NA,NA,NA,NA,NA
"per0036196","Downe, John, fl. 1830","S9974-D010","America's Immigrants: Adventures in Eyewitness History",1830,8,12,"M",NA,NA,NA,NA,NA,"English",TRUE,FALSE,"USA","Manufacturer",FALSE,TRUE,FALSE,FALSE,FALSE,NA
"per0036238","Ling, Kwang Chang, fl. 1878","S9974-D029","America's Immigrants: Adventures in Eyewitness History",1878,8,2,"M",NA,NA,NA,NA,NA,"Chinese",FALSE,FALSE,"USA",NA,NA,NA,NA,NA,NA,TRUE
